Date & Time,Date,Time,Month,Usage [kW],Generation [kW],Grid [kW],EV Charger [kW],Inverter 1 [kW],Inverter 1+ [kW],Inverter 2 [kW],Inverter 2+ [kW],Fridge [kW],Dryer [kW],HVAC [kW],Water Heater [kW],tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2021-02-21 11:30:00,2021-02-21,11:30:00,2,4.386207813,2.153551968,2.22672287,-0.00288515,1.150502187,1.153661644,1.00304978,1.005823299,-0.051420637,-0.11448588,-2.415567847,-0.726490579,-2.5,-9.3,4.3,2.3,,34.0,4.1,,1032.9,
2021-02-22 11:30:00,2021-02-22,11:30:00,2,3.758031539,2.50041485,1.251966586,-0.444384722,1.283435579,1.286435185,1.216979271,1.219629769,-0.043681817,-0.148830301,-1.372534144,-0.547212025,3.7,-1.6,10.1,7.2,,263.0,7.5,,1017.8,
2021-02-23 11:30:00,2021-02-23,11:30:00,2,2.471994387,3.43212228,-0.965786968,-0.229810162,1.762059583,1.765059826,1.670062697,1.672721528,-0.043634016,-0.166759213,-0.877137292,-0.38200956,6.9,1.1,14.3,0.0,,289.0,10.8,,1013.5,
2021-02-24 11:30:00,2021-02-24,11:30:00,2,2.017254398,3.410040498,-1.39846228,-0.003159595,1.74951919,1.752523183,1.660521308,1.663193495,-0.05220713,-0.002965914,-0.511989734,-0.506074201,9.6,-0.7,19.3,0.0,,295.0,4.9,,1017.2,
2021-02-25 11:30:00,2021-02-25,11:30:00,2,2.938531852,2.67476934,0.258007211,-0.454035752,1.436641956,1.439679757,1.238127384,1.240844884,-0.046557072,-0.003089722,-0.921935938,-0.507291736,9.0,4.5,13.5,0.0,,309.0,8.5,,1022.5,
2021-02-26 11:30:00,2021-02-26,11:30:00,2,2.445537002,0.482751169,1.956608553,-0.174213611,0.254367662,0.257564421,0.228383507,0.231364028,-0.043610069,-0.002364456,-1.297696968,-0.130803773,3.5,0.1,5.9,7.8,,63.0,9.1,,1027.6,
2021-02-27 11:30:00,2021-02-27,11:30:00,2,2.446265799,0.950042743,1.489995174,-0.002909132,0.501995486,0.50522,0.448047257,0.451050625,-0.054831574,-0.187426725,-0.448191157,-0.757871296,4.5,0.1,9.6,13.4,,0.0,1.0,,1021.8,
2021-02-28 11:30:00,2021-02-28,11:30:00,2,2.741569144,1.038401597,1.697006042,-0.003019456,0.552127963,0.555305255,0.486273634,0.489257847,-0.046024444,-0.199795845,-0.713749491,-0.930036979,11.2,8.9,15.8,13.5,,78.0,5.6,,1017.7,
2021-03-01 11:30:00,2021-03-01,11:30:00,3,3.752702454,1.751928877,1.995035289,-0.003019306,0.87417081,0.877140093,0.877758067,0.880527072,-0.043571887,-0.147593044,-1.819261921,-0.700357604,8.8,2.9,13.0,11.3,,300.0,15.0,,1014.6,
2021-03-02 11:30:00,2021-03-02,11:30:00,3,3.771113762,3.113576273,0.651810671,-0.681643183,1.591680995,1.594639005,1.521895278,1.524664086,-0.044647593,-0.0874639,-1.44670978,-0.435998704,1.7,-2.0,6.5,0.0,,325.0,6.0,,1024.8,
2021-03-03 11:30:00,2021-03-03,11:30:00,3,3.020987234,3.672781238,-0.657468148,-0.009615197,1.898078472,1.901019225,1.774702766,1.777436157,-0.051754259,-0.002957604,-1.302390046,-0.693574595,5.1,-4.3,14.2,0.0,,322.0,6.1,,1017.2,
2021-03-04 11:30:00,2021-03-04,11:30:00,3,3.055417581,3.70707338,-0.657246262,-0.00305015,1.909303461,1.912220255,1.797769919,1.800443588,-0.045295637,-0.002688426,-1.015648356,-0.789223299,8.3,3.8,12.6,2.5,,299.0,15.9,,1017.1,
2021-03-05 11:30:00,2021-03-05,11:30:00,3,3.048066933,3.78901213,-0.746611979,-0.625767454,1.971371806,1.974289468,1.817640324,1.820389444,-0.043997778,-0.002804838,-1.450364317,-0.147030729,0.8,-4.0,5.4,0.0,,298.0,12.9,,1022.7,
2021-03-06 11:30:00,2021-03-06,11:30:00,3,3.319375023,3.802780868,-0.489022604,-0.003159873,1.964112847,1.967028808,1.838668021,1.841368819,-0.050537188,-0.167613843,-1.722392697,-0.444778935,2.6,-1.0,7.6,0.0,,309.0,11.0,,1023.9,
2021-03-07 11:30:00,2021-03-07,11:30:00,3,4.066364039,3.517472141,0.543322616,-0.0030775,1.803199167,1.806094954,1.714272975,1.71694647,-0.040940498,-0.132991215,-1.830724421,-1.207956678,1.5,-5.2,7.1,0.0,,325.0,7.7,,1028.9,
2021-03-08 11:30:00,2021-03-08,11:30:00,3,3.183814132,3.732234884,-0.553973727,-0.439092442,1.935830972,1.938709016,1.796403912,1.799078843,-0.052099421,-0.075367234,-1.064869468,-0.351750556,5.7,-2.5,15.2,0.0,,315.0,5.5,,1032.6,
2021-03-09 11:30:00,2021-03-09,11:30:00,3,2.507116204,3.206536319,-0.70499125,-0.231109688,1.631093391,1.633974653,1.575442928,1.578132801,-0.048931944,-0.002924641,-0.622841273,-0.76085353,8.3,-1.8,18.5,0.0,,329.0,3.7,,1031.4,
2021-03-10 11:30:00,2021-03-10,11:30:00,3,1.901585023,3.423080093,-1.527097431,-0.003086204,1.750541875,1.753443252,1.672538218,1.675239201,-0.056342604,-0.167158194,-0.051693924,-0.621173113,10.6,-0.2,20.3,0.0,,346.0,1.9,,1029.5,
2021-03-11 11:30:00,2021-03-11,11:30:00,3,1.26118294,2.22773287,-0.972307431,-0.003067477,1.180614363,1.183617095,1.047118507,1.049873275,-0.049036794,-0.002906586,-0.051092535,-0.373326701,14.3,4.4,22.2,0.0,,307.0,5.0,,1026.4,
2021-03-12 11:30:00,2021-03-12,11:30:00,3,1.283725231,1.697352269,-0.419211771,-0.003044954,0.899031273,0.901927998,0.798320995,0.801009005,-0.046005602,-0.002597106,-0.165158218,-0.106687894,14.3,11.0,18.0,0.8,,304.0,6.3,,1025.4,
2021-03-13 11:30:00,2021-03-13,11:30:00,3,2.27746184,2.5277764,-0.255868808,-0.003122685,1.309601644,1.312477778,1.218174757,1.22085287,-0.047679907,-0.062904595,-0.745926447,-0.67466125,10.6,7.6,15.3,0.0,,287.0,5.4,,1026.5,
2021-03-14 12:30:00,2021-03-14,12:30:00,3,4.00043,1.66464934,2.330224826,-0.60789875,0.875285347,0.8782014,0.789363993,0.792003773,-0.057879178,-0.30724566,-1.090581458,-0.806973495,,,,,,,,,,
2021-03-15 12:30:00,2021-03-15,12:30:00,3,3.253686296,1.778428958,1.469763044,-0.067615208,0.908822292,0.911710486,0.869606667,0.872212766,-0.043489074,-0.002706898,-1.723752188,-0.472092963,5.9,2.0,8.7,1.7,,72.0,7.9,,1026.2,
2021-03-16 12:30:00,2021-03-16,12:30:00,3,1.972275,3.501470278,-1.534647234,-0.0030264,1.819221528,1.822074421,1.68224875,1.684847813,-0.051978113,-0.003179086,-0.372560278,-0.56421419,5.4,0.0,14.8,1.4,,109.0,8.8,,1019.7,
2021-03-17 12:30:00,2021-03-17,12:30:00,3,2.569319965,1.925884769,0.637656319,-0.608057708,1.017872639,1.020863819,0.90801213,0.910799826,-0.047616806,-0.003016528,-0.283757141,-0.630201829,9.4,2.1,20.1,0.5,,46.0,5.9,,1018.3,
2021-03-18 12:30:00,2021-03-18,12:30:00,3,2.567555787,1.88616853,0.67573338,-0.058502049,0.957236829,0.960187604,0.928931701,0.931634803,-0.056719225,-0.002939317,-1.085195556,-0.446248831,8.5,6.8,10.7,26.3,,84.0,8.1,,1009.2,
2021-03-19 12:30:00,2021-03-19,12:30:00,3,2.258541586,4.186583993,-1.933484456,-0.003259479,2.164240266,2.167052361,2.022343727,2.024973681,-0.049879988,-0.268558183,-0.724166343,-0.418620787,7.6,4.4,11.2,15.0,,58.0,12.3,,1018.4,
2021-03-20 12:30:00,2021-03-20,12:30:00,3,2.007530127,4.211457083,-2.209325197,-0.003262905,2.179397975,2.182195671,2.032059109,2.034659653,-0.057296285,-0.002809282,-0.72533735,-0.540599676,4.8,-0.8,11.4,0.0,,59.0,7.9,,1032.4,
2021-03-21 12:30:00,2021-03-21,12:30:00,3,2.832792234,4.180231829,-1.352796632,-0.003283368,2.165186667,2.167985243,2.015045162,2.017603623,-0.047125752,-0.130688252,-0.883153137,-0.519605937,7.2,0.3,14.3,0.0,,57.0,8.0,,1031.8,
2021-03-22 12:30:00,2021-03-22,12:30:00,3,1.929174201,3.229133576,-1.305301169,-0.003094606,1.730766065,1.733546389,1.498367512,1.500928981,-0.047389583,-0.002860278,-0.376397847,-0.424158356,9.2,0.0,16.7,0.0,,67.0,8.6,,1026.2,
2021-03-23 12:30:00,2021-03-23,12:30:00,3,2.408319792,1.430490498,0.972372731,-0.31137706,0.756669942,0.759495787,0.673820556,0.676451273,-0.053033113,-0.139279016,-0.412006019,-0.504063241,9.8,4.7,13.0,0.8,,72.0,10.3,,1022.5,
2021-03-24 12:30:00,2021-03-24,12:30:00,3,2.149647535,2.264084062,-0.119768958,-0.3703011,1.212517257,1.215290949,1.051566806,1.054125544,-0.049262002,-0.003419745,-0.43757662,-0.432976748,13.3,10.2,19.9,2.5,,40.0,5.4,,1018.0,
2021-03-25 12:30:00,2021-03-25,12:30:00,3,1.467322639,1.766997766,-0.305073981,-0.00306441,0.86620625,0.869024144,0.900791516,0.903372477,-0.059014109,-0.088540093,-0.050904699,-0.372900243,12.5,7.7,16.5,10.5,,355.0,2.7,,1018.1,
2021-03-26 12:30:00,2021-03-26,12:30:00,3,1.479265926,3.880150243,-2.406104769,-0.325469352,2.022762859,2.025481157,1.857387384,1.859889537,-0.046168125,-0.003697743,-0.148948472,-0.270588542,17.9,13.3,23.2,6.2,,269.0,8.8,,1017.1,
2021-03-27 12:30:00,2021-03-27,12:30:00,3,2.222158021,0.905224583,1.311434375,-0.67820419,0.479960347,0.482810706,0.425264236,0.42791294,-0.056232697,-0.003721377,-0.314754722,-0.378258796,11.5,5.2,18.5,11.8,,6.0,3.3,,1021.3,
2021-03-28 12:30:00,2021-03-28,12:30:00,3,3.843494954,2.446425602,1.391885347,-0.6748864,1.222931562,1.225643414,1.223494039,1.225966192,-0.049741215,-0.104155046,-0.468782674,-1.141351134,12.7,6.5,18.5,30.1,,306.0,10.7,,1011.1,
2021-03-29 12:30:00,2021-03-29,12:30:00,3,2.698988021,4.357895208,-1.664123299,-0.003133773,2.263126667,2.265842014,2.094768542,2.097269306,-0.054550718,-0.189517442,-0.752199398,-0.540788461,7.1,2.0,14.1,0.0,,304.0,13.0,,1022.5,
2021-03-30 12:30:00,2021-03-30,12:30:00,3,2.254399375,3.066798738,-0.817822662,-0.214586412,1.646479769,1.649304757,1.42031897,1.42291728,-0.054553484,-0.09172338,-0.052236157,-0.593174306,11.2,2.2,19.6,0.0,,343.0,5.5,,1024.3,
2021-03-31 12:30:00,2021-03-31,12:30:00,3,3.11044331,2.197682963,0.907535625,-1.338338785,1.118439537,1.121146238,1.079243426,1.081761447,-0.057379815,-0.002793032,-0.228965764,-0.364357222,13.7,7.7,17.0,15.5,,320.0,4.1,,1017.3,
2021-04-01 12:30:00,2021-04-01,12:30:00,4,3.821210799,3.497115995,0.31893544,-0.003135799,1.749996157,1.752663125,1.747119838,1.749612234,-0.047850764,-0.091905266,-1.187680382,-0.756859919,2.2,-1.2,6.7,0.5,,305.0,24.3,,1021.6,
2021-04-02 12:30:00,2021-04-02,12:30:00,4,3.369796956,4.596966701,-1.232240243,-0.00323875,2.370999086,2.373651447,2.225967616,2.228385752,-0.061250718,-0.003979769,-0.761305926,-0.511086377,0.1,-3.6,5.0,0.0,,316.0,21.0,,1029.6,
2021-04-03 12:30:00,2021-04-03,12:30:00,4,2.6571686,4.366168171,-1.714134919,-0.003079525,2.270816505,2.27347897,2.095351667,2.097824549,-0.057902106,-0.003586817,-0.579521042,-0.75811265,5.0,-3.1,13.9,0.0,,344.0,2.2,,1029.8,
2021-04-04 12:30:00,2021-04-04,12:30:00,4,2.965828507,4.214792813,-1.254063935,-0.511778137,2.191109387,2.193762813,2.023683426,2.02612963,-0.053551123,-0.254376285,-0.454852581,-0.471408889,12.2,4.4,19.8,0.0,,299.0,10.5,,1023.7,
2021-04-05 12:30:00,2021-04-05,12:30:00,4,1.179274931,4.149459491,-2.975279387,-0.010113229,2.1690036,2.171657338,1.980455891,1.982896979,-0.055370637,-0.002856481,-0.051397731,-0.397889988,14.2,5.8,22.4,0.0,,329.0,3.4,,1019.6,
2021-04-06 12:30:00,2021-04-06,12:30:00,4,2.180379514,3.974070741,-1.798748206,-0.825030012,2.063289977,2.065937998,1.910780764,1.913189722,-0.051255023,-0.071468322,-0.051496076,-0.506627639,15.6,6.7,24.2,0.0,,338.0,3.8,,1017.1,
2021-04-07 12:30:00,2021-04-07,12:30:00,4,1.418855116,3.359651563,-1.94588022,-0.003147546,1.728630648,1.731281377,1.631020914,1.633453958,-0.059605648,-0.102976157,-0.051427546,-0.605340012,16.7,8.1,25.4,0.0,,355.0,2.1,,1017.6,
2021-04-08 12:30:00,2021-04-08,12:30:00,4,1.061517442,2.534304363,-1.477976505,-0.003079352,1.328039803,1.330749294,1.20626456,1.208744653,-0.048317373,-0.003474178,-0.051552697,-0.329084248,16.5,9.7,22.9,0.5,,68.0,10.0,,1015.5,
2021-04-09 12:30:00,2021-04-09,12:30:00,4,1.103657303,3.03798397,-1.939356065,-0.003126412,1.582465336,1.585081169,1.455518634,1.457932199,-0.056390567,-0.083563657,-0.051485012,-0.339878681,15.0,11.4,20.6,5.2,,88.0,9.5,,1017.2,
2021-04-10 12:30:00,2021-04-10,12:30:00,4,1.546858681,2.263687523,-0.722048542,-0.003130336,1.123500845,1.12621728,1.140186678,1.142689942,-0.056835255,-0.00396419,-0.051027454,-0.499855,15.0,10.0,19.5,11.1,,100.0,9.6,,1012.6,
2021-04-11 12:30:00,2021-04-11,12:30:00,4,1.665685544,4.159970359,-2.49925787,-0.003205984,2.163226458,2.165836863,1.9967439,1.999106551,-0.047205938,-0.100449329,-0.051444028,-0.521193657,15.1,9.5,20.0,13.1,,286.0,7.9,,1003.4,
2021-04-12 12:30:00,2021-04-12,12:30:00,4,2.671985104,4.302431076,-1.635338704,-0.673616424,2.224037407,2.226595856,2.078393669,2.080727951,-0.049862049,-0.209637639,-0.051525243,-0.65458478,13.5,6.9,20.1,0.0,,326.0,10.4,,1009.0,
2021-04-13 12:30:00,2021-04-13,12:30:00,4,1.196572639,3.001548137,-1.809903044,-0.003178449,1.584485324,1.58704419,1.417062813,1.419431493,-0.056128935,-0.003112465,-0.051976655,-0.478796493,15.2,10.1,20.8,0.0,,326.0,5.4,,1019.1,
2021-04-14 12:30:00,2021-04-14,12:30:00,4,1.347728727,2.370073877,-1.027430451,-0.003143206,1.218880081,1.221532118,1.151193796,1.15362706,-0.047862315,-0.077719155,-0.051172141,-0.355976146,14.5,7.9,22.8,4.3,,347.0,2.0,,1017.4,
2021-04-15 12:30:00,2021-04-15,12:30:00,4,2.473884815,3.880045648,-1.411022755,-0.507394815,1.987814005,1.99033478,1.892231644,1.894572789,-0.056036435,-0.003121968,-0.051200567,-0.37311066,10.7,6.8,13.9,0.7,,298.0,16.2,,1011.9,
2021-04-16 12:30:00,2021-04-16,12:30:00,4,2.14028331,4.118783484,-1.983351366,-0.166118588,2.174888808,2.177415845,1.943894676,1.946218831,-0.056017292,-0.124727697,-0.05146956,-0.251531713,9.3,4.5,15.3,0.0,,297.0,16.0,,1012.1,
2021-04-17 12:30:00,2021-04-17,12:30:00,4,1.809688576,2.892937662,-1.088109132,-0.003134699,1.473403414,1.475931782,1.419534248,1.421865926,-0.048886898,-0.003482257,-0.050636181,-0.674574213,8.9,2.4,14.2,0.3,,337.0,2.8,,1012.6,
2021-04-18 12:30:00,2021-04-18,12:30:00,4,1.601358669,3.187119398,-1.59073412,-0.003199896,1.652152917,1.654754722,1.534966481,1.537338067,-0.05388566,-0.189253993,-0.051304873,-0.486458831,10.1,2.5,16.5,0.0,,321.0,4.2,,1013.5,
2021-04-19 12:30:00,2021-04-19,12:30:00,4,2.277965035,3.254927257,-0.981747014,-0.664863565,1.651174051,1.653674329,1.603753206,1.60603772,-0.049357917,-0.088993356,-0.051361343,-0.456726493,11.2,6.9,17.5,5.6,,326.0,4.9,,1014.0,
2021-04-20 12:30:00,2021-04-20,12:30:00,4,1.259155567,3.198365775,-1.94408978,-0.003276389,1.663813912,1.666370162,1.534551863,1.536875185,-0.052856447,-0.002822523,-0.051173438,-0.464984144,12.1,3.5,20.6,0.6,,321.0,5.2,,1016.0,
2021-04-21 12:30:00,2021-04-21,12:30:00,4,2.92215912,3.273635174,-0.356302928,-0.003258183,1.657044398,1.659588345,1.616590775,1.618873704,-0.045578322,-0.08982662,-0.963667245,-0.590817014,6.8,0.7,12.4,0.0,,301.0,15.0,,1013.6,
2021-04-22 12:30:00,2021-04-22,12:30:00,4,3.372946748,3.764626493,-0.396438958,-0.669608206,1.9484075,1.950891898,1.816218993,1.818493808,-0.047959167,-0.00307537,-1.121505278,-0.309233426,4.2,0.0,9.2,0.2,,298.0,17.1,,1019.4,
2021-04-23 12:30:00,2021-04-23,12:30:00,4,2.369137569,2.149064803,0.215328345,-0.003047164,1.149667083,1.15217434,0.99939772,1.001634884,-0.053427697,-0.002646308,-0.59801559,-0.378942164,7.0,-0.7,14.7,0.0,,329.0,3.1,,1021.8,
2021-04-24 12:30:00,2021-04-24,12:30:00,4,1.842156516,0.940815058,0.89631316,-0.003055417,0.496952049,0.499565,0.443863009,0.446278356,-0.050095405,-0.002676319,-0.761155174,-0.322105243,6.8,3.8,9.6,13.4,,45.0,5.5,,1015.6,
2021-04-25 12:30:00,2021-04-25,12:30:00,4,1.953028646,3.61738735,-1.66911809,-0.003194803,1.869175093,1.871653113,1.748212257,1.750493623,-0.05956728,-0.06177088,-0.251139271,-0.720568565,10.5,7.6,14.4,1.0,,317.0,12.6,,1013.5,
2021-04-26 12:30:00,2021-04-26,12:30:00,4,2.056962627,4.670349306,-2.618149271,-0.698474097,2.451415914,2.453887512,2.218933391,2.221224387,-0.047139097,-0.25823022,-0.05131066,-0.420308368,14.4,6.6,22.6,0.0,,311.0,3.5,,1020.9,
2021-04-27 12:30:00,2021-04-27,12:30:00,4,0.981432014,4.310245197,-3.333581632,-0.00325353,2.278490255,2.280972083,2.031754942,2.034041563,-0.055257315,-0.090419375,-0.051228322,-0.345971389,18.5,8.6,29.0,0.0,,306.0,4.7,,1020.5,
2021-04-28 12:30:00,2021-04-28,12:30:00,4,1.702810856,3.789691609,-2.091645116,-0.536633738,1.986057859,1.988542581,1.80363375,1.805913391,-0.070405417,-0.002632975,-0.051168044,-0.523032813,21.4,14.2,28.2,0.0,,304.0,5.8,,1018.8,
2021-04-29 12:30:00,2021-04-29,12:30:00,4,1.007145729,2.95093794,-1.948502025,-0.00325662,1.526146042,1.528595602,1.424791898,1.427052153,-0.055900694,-0.002432072,-0.051376817,-0.306745914,20.7,16.6,25.4,0.9,,290.0,11.3,,1013.0,
2021-04-30 12:30:00,2021-04-30,12:30:00,4,0.896775093,4.899884618,-4.007793495,-0.003359711,2.559582037,2.56202287,2.340302581,2.342545718,-0.046278704,-0.002784155,-0.051389931,-0.269738623,15.8,11.2,19.4,1.9,,295.0,21.2,,1014.0,
2021-05-01 12:30:00,2021-05-01,12:30:00,5,1.239075938,4.812060868,-3.57763162,-0.003349641,2.541609537,2.544038333,2.270451331,2.272669225,-0.052673495,-0.159711308,-0.051266215,-0.372990197,13.1,5.5,20.9,0.0,,311.0,7.3,,1019.5,
2021-05-02 12:30:00,2021-05-02,12:30:00,5,1.837803947,2.94247765,-1.109672755,-0.003191887,1.582956609,1.585535729,1.359521042,1.361940972,-0.067039525,-0.496504965,-0.050558137,-0.550903785,16.7,7.7,25.6,0.0,,333.0,3.8,,1016.3,
2021-05-03 12:30:00,2021-05-03,12:30:00,5,1.623971076,2.730835104,-1.111506377,-0.58244478,1.409141887,1.411532303,1.321693218,1.32394515,-0.055779132,-0.075370312,-0.05127559,-0.322687442,18.4,15.9,21.3,12.4,,235.0,6.4,,1012.1,
2021-05-04 12:30:00,2021-05-04,12:30:00,5,1.041369572,2.467415625,-1.43085419,-0.003201088,1.317217199,1.319704491,1.150198426,1.152519271,-0.065076817,-0.079497292,-0.050770995,-0.274194155,19.4,13.8,27.0,11.1,,307.0,5.1,,1012.6,
2021-05-05 12:30:00,2021-05-05,12:30:00,5,1.337775567,4.279113426,-2.945964502,-0.003345625,2.203835058,2.206226296,2.075278368,2.077513773,-0.053162396,-0.002595486,-0.051421944,-0.438045556,16.8,11.9,21.4,3.8,,307.0,9.0,,1013.3,
2021-05-06 12:30:00,2021-05-06,12:30:00,5,2.062260069,3.853458981,-1.795865868,-0.624950243,2.069827836,2.072241204,1.783631146,1.785884734,-0.057415984,-0.045491782,-0.051107662,-0.367221412,11.7,6.3,17.1,0.0,,328.0,6.3,,1018.0,
2021-05-07 12:30:00,2021-05-07,12:30:00,5,1.106227095,4.09265044,-2.991001076,-0.003247917,2.135739144,2.138113519,1.956911296,1.959114653,-0.047791644,-0.002818079,-0.051799965,-0.269183507,9.0,5.3,13.8,4.8,,326.0,8.7,,1014.8,
2021-05-08 12:30:00,2021-05-08,12:30:00,5,1.15250206,5.044778241,-3.896912836,-0.003324363,2.637365,2.639758704,2.407413241,2.409656192,-0.056798565,-0.003085093,-0.051440718,-0.321428993,10.3,5.0,15.8,1.3,,325.0,8.3,,1017.3,
2021-05-09 12:30:00,2021-05-09,12:30:00,5,1.717130081,2.682888507,-0.970562986,-0.003141806,1.405905359,1.408403333,1.276983148,1.279289734,-0.04761669,-0.129622604,-0.050369757,-0.626172813,13.5,6.1,21.1,2.8,,193.0,8.3,,1017.0,
2021-05-10 12:30:00,2021-05-10,12:30:00,5,1.206921748,4.056634734,-2.854372373,-0.003223275,2.178898947,2.181318356,1.877735787,1.879975764,-0.056738137,-0.178478623,-0.0512089,-0.306173449,13.9,8.2,17.5,3.4,,317.0,7.3,,1016.2,
2021-05-11 12:30:00,2021-05-11,12:30:00,5,1.730885706,3.654120382,-1.927831806,-0.67457625,1.956152292,1.95853625,1.69796809,1.700181262,-0.055290949,-0.035520174,-0.050909919,-0.320168414,13.0,7.9,19.6,0.0,,339.0,4.4,,1021.6,
2021-05-12 12:30:00,2021-05-12,12:30:00,5,2.601607384,3.954006771,-1.356849734,-0.003220451,2.07614588,2.078464144,1.877860891,1.879992975,-0.052663009,-0.055675671,-0.051628009,-0.406531204,10.2,7.6,14.7,0.0,,20.0,6.0,,1025.3,
2021-05-13 12:30:00,2021-05-13,12:30:00,5,1.112311991,3.494495822,-2.386648414,-0.003147604,1.794064815,1.796397801,1.700431007,1.702562604,-0.04894603,-0.002857211,-0.051271551,-0.396002697,10.5,2.7,17.0,0.0,,3.0,2.5,,1025.9,
2021-05-14 12:30:00,2021-05-14,12:30:00,5,2.00553044,3.203109942,-1.20207235,-0.621699641,1.639257697,1.641603819,1.563852245,1.56599897,-0.047192813,-0.002903519,-0.362220231,-0.350591655,11.8,3.5,18.0,0.1,,8.0,2.7,,1026.4,
2021-05-15 12:30:00,2021-05-15,12:30:00,5,1.129670174,3.328095602,-2.203033565,-0.003194201,1.771796343,1.774203194,1.556299259,1.558500544,-0.045170868,-0.002599653,-0.051494722,-0.407926458,13.3,4.2,20.8,0.0,,13.0,3.3,,1026.2,
2021-05-16 12:30:00,2021-05-16,12:30:00,5,1.619302176,1.74028037,-0.125604606,-0.003101285,0.922222396,0.924640243,0.818057975,0.820266539,-0.04591603,-0.286920521,-0.050500694,-0.472278924,12.6,9.5,16.1,0.7,,357.0,0.9,,1026.0,
2021-05-17 12:30:00,2021-05-17,12:30:00,5,1.794850417,1.638501238,0.151807743,-0.4861675,0.8589475,0.861330787,0.779553738,0.781711887,-0.054042801,-0.102774109,-0.051345706,-0.438854896,13.2,11.5,15.0,9.0,,42.0,3.1,,1027.4,
2021-05-18 12:30:00,2021-05-18,12:30:00,5,1.103641597,3.558903588,-2.459679919,-0.003259201,1.838997037,1.841309502,1.719906551,1.722012014,-0.048566262,-0.002598438,-0.05148191,-0.282381991,15.9,12.0,21.1,2.8,,32.0,3.2,,1029.5,
2021-05-19 12:30:00,2021-05-19,12:30:00,5,1.225189792,4.127109873,-2.906366273,-0.003284271,2.154658924,2.15697941,1.972450949,1.974576655,-0.065880891,-0.002886678,-0.051291759,-0.464866609,17.8,11.1,24.8,0.0,,22.0,3.2,,1030.6,
2021-05-20 12:30:00,2021-05-20,12:30:00,5,1.168299352,4.798088322,-3.634200127,-0.003329745,2.556225081,2.55852434,2.241863241,2.243975139,-0.062713113,-0.171365856,-0.051736933,-0.33186816,18.5,10.0,26.6,0.0,,33.0,4.7,,1032.4,
2021-05-21 12:30:00,2021-05-21,12:30:00,5,1.713881215,4.50803831,-2.798642384,-0.604828507,2.420259664,2.422594838,2.087778646,2.089928762,-0.061597674,-0.003492211,-0.051329734,-0.439915787,19.1,12.1,26.3,0.0,,58.0,5.0,,1034.5,
2021-05-22 12:30:00,2021-05-22,12:30:00,5,1.020063206,3.935027407,-2.919431528,-0.003407801,2.061676701,2.063981227,1.873350706,1.875513507,-0.061848299,-0.002997928,-0.051261273,-0.351235764,19.7,11.6,27.9,0.0,,332.0,4.4,,1030.9,
2021-05-23 12:30:00,2021-05-23,12:30:00,5,1.937310405,3.974679398,-2.041793634,-0.00337684,2.10388831,2.106178287,1.870791088,1.872925752,-0.079656586,-0.318437546,-0.050744201,-0.733177106,22.3,14.7,28.6,0.5,,325.0,6.9,,1025.0,
2021-05-24 12:30:00,2021-05-24,12:30:00,5,1.141893171,2.521977477,-1.384798553,-0.003342847,1.343470012,1.345910764,1.178507465,1.180780961,-0.072947269,-0.167910845,-0.051201424,-0.308496539,21.6,15.0,28.1,2.2,,25.0,3.3,,1024.7,
2021-05-25 12:30:00,2021-05-25,12:30:00,5,1.0404836,3.448867778,-2.412823831,-0.003331424,1.81369588,1.816013472,1.635171898,1.637293958,-0.079536539,-0.002877639,-0.051368391,-0.319202176,21.2,16.7,26.9,17.1,,65.0,5.2,,1025.5,
2021-05-26 12:30:00,2021-05-26,12:30:00,5,1.3131364,4.048561192,-2.739858762,-0.003405231,2.140356424,2.142655012,1.908204769,1.91034015,-0.068080799,-0.135998322,-0.051214155,-0.434601458,22.9,17.0,29.4,0.0,,318.0,4.2,,1022.5,
2021-05-27 12:30:00,2021-05-27,12:30:00,5,1.915146806,4.342625671,-2.43205919,-0.762929641,2.321825949,2.324182083,2.020799722,2.023023912,-0.073492257,-0.065443322,-0.051339711,-0.429484896,22.2,17.1,26.8,0.0,,325.0,4.5,,1020.4,
2021-05-28 12:30:00,2021-05-28,12:30:00,5,1.256591192,2.189008623,-0.936922118,-0.003292882,1.148548924,1.150874549,1.040459699,1.042638762,-0.065680637,-0.141879225,-0.051080347,-0.325834456,19.8,16.6,24.8,10.4,,333.0,2.8,,1014.3,
2021-05-29 12:30:00,2021-05-29,12:30:00,5,1.023879931,1.939510069,-0.920085694,-0.003211644,1.025667685,1.027983426,0.913842384,0.915982199,-0.058707118,-0.070710208,-0.051309398,-0.395691134,15.7,11.2,18.0,14.2,,319.0,5.1,,1013.3,
2021-05-30 12:30:00,2021-05-30,12:30:00,5,1.138139051,2.849864317,-1.715992512,-0.003222014,1.477185324,1.479433067,1.372678993,1.374698495,-0.045160243,-0.003572569,-0.051156586,-0.380042384,11.6,9.0,15.3,5.4,,355.0,5.1,,1022.0,
2021-05-31 12:30:00,2021-05-31,12:30:00,5,1.666580498,4.460577176,-2.798347083,-0.58752456,2.368159028,2.370433137,2.092418148,2.094494444,-0.049825255,-0.096931782,-0.051453912,-0.397361944,14.1,6.6,21.5,0.0,,0.0,1.3,,1027.7,
